Character,Definition,pinyin,decomposition,radical,,,,,,,,,,,,,,,,,,,,,,,,,,,
讬,to commission;to entrust;to rely on,"""tuō""",⿰讠乇,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
训,to teach;to instruct; pattern;example; exegesis,"""xùn""",⿰讠川,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
议,to consult;to talk over; to criticize;to discuss,"""yì""",⿰讠义,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讯,news;information; to question;to interrogate,"""xùn""",⿰讠卂,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
记,mark;sign; to note;to record,"""jì""",⿰讠己,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讲,talk;speech;lecture; to speak;to explain,"""jiǎng""",⿰讠井,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讳,taboo; to shun;to conceal;to avoid mentioning,"""huì""",⿰讠韦,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讴,songs; to sing,"""ōu""",⿰讠区,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讵,an interjection of surprise,"""jù""",⿰讠巨,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讶,amazed;surprised; to express surprise,"""yà""",⿰讠牙,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讷,inarticulate;slow; to mumble;to stammer,"""nè""",⿰讠内,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
许,to consent;to permit; to promise;to betroth,"""xǔ""",⿰讠午,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讹,to swindle;to cheat; wrong;error; falsehood,"""é""",⿰讠化,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
论,debate; discussion,"""lùn""",⿰讠仑,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讼,to accuse;to argue; to dispute;to litigate,"""sòng""",⿰讠公,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
讽,sarcastic; to chant;to mock;to ridicule,"""fěng""",⿰讠风,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
设,to build;to design; to establish; to offer,"""shè""",⿰讠殳,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
访,to visit; to inquire;to ask,"""fǎng""",⿰讠方,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诀,to take leave of;to bid farewell; knack;trick,"""jué""",⿰讠夬,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
证,to prove;to verify; certificate;proof,"""zhèng""",⿰讠正,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诂,explanation; to comment;to explain,"""gǔ""",⿰讠古,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诃,to scold loudly;to curse;to abuse,"""hē""",⿰讠可,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
评,to appraise;to criticize;to evaluate,"""píng""",⿰讠平,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诅,to curse; to pledge;to swear,"""zǔ""",⿰讠且,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
识,knowledge; to understand;to recognize;to know,"""shí""",⿰讠只,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诈,to cheat;to defraud; sly;treacherous,"""zhà""",⿰讠乍,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诉,to accuse;to sue; to inform; to narrate,"""sù""",⿰讠斥,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诊,to diagnose; to examine a patient,"""zhěn""",⿰讠㐱,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诋,to slander; to condem;to reproach,"""dǐ""",⿰讠氐,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诌,to quip;to play with words;to talk nonsense,"""zhōu""",⿰讠刍,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
词,phrase;expression; words;speech,"""cí""",⿰讠司,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诎,to stutter;to exhaust; to crouch;to bend,"""qū""",⿰讠出,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诏,to proclaim;to decree; imperial decree,"""zhào""",⿰讠召,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
译,to translate;to interpret; to encode;to decode,"""yì""",⿰讠？,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诒,to bequeath;to pass on,"""yí""",⿰讠台,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诓,to swindle;to cheat; to lie,"""kuāng""",⿰讠匡,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诔,to praise;to eulogize,"""lěi""",⿰讠耒,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
试,to try;to experiment; exam;test,"""shì""",⿰讠式,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诖,error;mistake; to deceive;to mislead,"""guà""",⿰讠圭,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诗,poetry; poem;verse;ode,"""shī""",⿰讠寺,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诘,to question;to interrogate,"""jí""",⿰讠吉,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诙,to tease;to joke with; to ridicule;to mock,"""huī""",⿰讠灰,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诚,honest;sincere;true; actually;really,"""chéng""",⿰讠成,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诛,to execute;to kill; to punish,"""zhū""",⿰讠朱,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诜,to question; to inform,"""shēn""",⿰讠先,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
话,talk;speech; language;dialect,"""huà""",⿰讠舌,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诞,to give birth;to bear children; birth;birthday,"""dàn""",⿰讠延,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诟,to abuse;to scold; to berate;to insult,"""gòu""",⿰讠后,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诠,to expound;to explain;to comment on,"""quán""",⿰讠全,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诡,to cheat;to defraud; sly;treacherous,"""guǐ""",⿰讠危,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
询,to ask about;to inquire into; to consult,"""xún""",⿰讠旬,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诣,to reach; achievement;accomplishment,"""yì""",⿰讠旨,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诤,to admonish;to warn; to criticize,"""zhēng""",⿰讠争,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
该,should;ought to;must,"""gāi""",⿰讠亥,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
详,complete;detailed;thorough,"""xiáng""",⿰讠羊,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诧,surprised;shocked,"""chà""",⿰讠宅,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诨,joke;jest; nickname; obscene joke,"""hùn""",⿰讠军,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诩,to brag;to boast; popular;well-known,"""xǔ""",⿰讠羽,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诫,to warn;to admonish; warning,"""jiè""",⿰讠戒,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诬,to slander;to defame; a false accusation,"""wū""",⿰讠巫,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
语,words;language; saying;expression,"""yǔ""",⿰讠吾,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诮,to scold;to blame; to ridicule;to criticize,"""qiào""",⿰讠肖,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
误,error;fault;mistake; to delay,"""wù""",⿰讠吴,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诰,to grant; to notify;to inform; to order,"""gào""",⿰讠告,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诱,to tempt;to persuade;to entice; guide,"""yòu""",⿰讠秀,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诲,to teach;to instruct; to encourage;to urge,"""huì""",⿰讠每,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诳,to lie;to deceive; to delude;to cheat,"""kuáng""",⿰讠狂,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
说,to speak;to say; to scold;to upbraid,"""shuō""",⿰讠兑,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诵,to chant;to recite;to repeat;to read aloud,"""sòng""",⿰讠甬,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诶,oh;hey; surprise (tone 2);disagreement (tone 3);agreement (tone 4),"""éi""",⿰讠矣,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
请,to ask;to request; to invite; please,"""qǐng""",⿰讠青,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诸,all;many;various; surname,"""zhū""",⿰讠者,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诹,to consult;to confer with; to select;to choose,"""zōu""",⿰讠取,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诺,to promise; to approve;to assent to,"""nuò""",⿰讠若,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
读,to study;to learn; to read;to pronounce,"""dú""",⿰讠卖,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诼,gossip;rumors; to slander,"""zhuó""",⿰讠豖,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诽,to condemn;to slander;to vilify,"""fěi""",⿰讠非,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
课,subject;lesson;course; classwork,"""kè""",⿰讠果,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
诿,to shirk;to pass the buck;to make excuses,"""wěi""",⿰讠委,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谀,to flatter;to cajole,"""yú""",⿰讠臾,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谁,who? whom? whose? anyone?,"""shuí""",⿰讠隹,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谂,to counsel;to consult for,"""shěn""",⿰讠念,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
调,tune;melody;key; to transfer;to exchange,"""diào""",⿰讠周,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谄,to flatter;to cajole; toady;yes-man,"""chǎn""",⿰讠臽,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谅,to excuse;to forgive; to guess;to presume,"""liàng""",⿰讠京,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谆,earnest;patient;sincere,"""zhūn""",⿰讠享,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谇,to slander;to defame; to berate,"""suì""",⿰讠卒,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谈,to talk;to chat; conversation; surname,"""tán""",⿰讠炎,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谊,friendship; appropriate;suitable,"""yì""",⿰讠宜,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谋,to plan;to scheme; strategem,"""móu""",⿰讠某,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谌,faithful;sincere; surname,"""chén""",⿰讠甚,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谍,to spy; an intelligence report,"""dié""",⿰讠枼,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谎,to lie,"""huǎng""",⿰讠荒,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谏,to admonish;to remonstrate,"""jiàn""",⿰讠柬,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谐,to joke;to jest; to harmonize;to agree,"""xié""",⿰讠皆,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谑,to jeer,"""xuè""",⿰讠虐,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谒,to visit;to pay respects,"""yè""",⿰讠曷,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谓,to call;to say;to tell; name;title; meaning,"""wèi""",⿰讠胃,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谔,candid;frank; honest speech,"""è""",⿰讠咢,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谕,to proclaim; to instruct; edict,"""yù""",⿰讠俞,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谖,to forget; to cheat;to lie,"""xuān""",⿰讠爰,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谗,to slander;to defame; to misrepresent,"""chán""",⿰讠⿱免？,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谘,to consult;to confer with; recommendation;advice,"""zī""",⿰讠咨,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谙,well-versed in;fully acquainted with,"""ān""",⿰讠音,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谚,proverb;maxim,"""yàn""",⿰讠彦,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谛,careful;attentive; to examine; the truth,"""dì""",⿰讠帝,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谜,riddle;puzzle;conundrum,"""mí""",⿰讠迷,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谝,to brag;to boast; to quibble,"""piǎn""",⿰讠扁,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谟,to scheme;to plan; to practice,"""mó""",⿰讠莫,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谠,counsel;advice; to speak out,"""dǎng""",⿰讠党,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谡,to raise; to start;to prepare,"""sù""",⿰讠畟,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谢,to thank; to refuse politely,"""xiè""",⿰讠射,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谣,rumor; folksong;ballad,"""yáo""",⿰讠䍃,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谤,to slander;to defame,"""bàng""",⿰讠旁,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谥,posthumous name or title,"""shì""",⿰讠益,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谦,humble;modest,"""qiān""",⿰讠兼,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谧,calm;quiet;still; cautious,"""mì""",⿰讠⿱必皿,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谨,prudent;cautious;attentive,"""jǐn""",⿰讠堇,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谩,to slight;to insult; to deceive,"""mán""",⿰讠曼,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谪,to censure;to blame; to exile;to banish,"""zhé""",⿰讠啇,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谫,shallow; stupid,"""jiǎn""",⿰讠剪,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谬,absurd; error;exaggeration,"""miù""",⿰讠翏,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谭,surname,"""tán""",⿰讠覃,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谮,to slander,"""zèn""",⿰讠朁,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谯,tower; to ridicule;to blame; surname,"""qiáo""",⿰讠焦,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谰,to slander;to defame; a false accusation,"""lán""",⿰讠阑,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谱,chart;list;table; spectrum; musical score,"""pǔ""",⿰讠普,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谲,cunning;crafty;sly,"""jué""",⿰讠矞,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谳,to decide;to judge; decision;verdict,"""yàn""",⿰讠献,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谴,to scold;to reprimand;to abuse,"""qiǎn""",⿰讠遣,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谵,talkative; incoherent;babbling,"""zhān""",⿰讠詹,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谶,prophecy; hint;omen,"""chèn""",⿰讠韱,讠,,,,,,,,,,,,,,,,,,,,,,,,,,,
谷,valley;gorge;ravine,"""gǔ""",⿱八⿱人口,谷,,,,,,,,,,,,,,,,,,,,,,,,,,,
谿,valley;gorge; mountain stream,"""xī""",⿰奚谷,谷,,,,,,,,,,,,,,,,,,,,,,,,,,,
豁,clear;open; exempt,"""huō""",⿰害谷,谷,,,,,,,,,,,,,,,,,,,,,,,,,,,
豆,beans;peas; bean-shaped,"""dòu""",⿳一口⿱丷一,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豇,kidney bean; black-eyed pea,"""jiāng""",⿰豆工,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豈,what; how,"""qǐ""",⿱山豆,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豉,fermented beans,"""shì""",⿰豆支,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豊,abundant;lush;bountiful;plenty,"""lǐ""",⿱曲豆,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豌,peas,"""wān""",⿰豆宛,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豎,perpendicular vertical; to erect,"""shù""",⿱臤豆,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豐,abundant;lush;bountiful;plenty,"""fēng""",⿱⿻山⿰丰丰豆,豆,,,,,,,,,,,,,,,,,,,,,,,,,,,
豔,beautiful plump;voluptuous,"""yàn""",⿰豐盍,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豕,pig;boar,"""shǐ""",⿱一⿰勿？,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豖,a shackled pig,"""chù""",⿻豕丶,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豙,,"""yì""",⿱立豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豚,suckling pig; to suckle,"""tún""",⿰⺼豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
象,elephant; ivory; figure;image,"""xiàng""",⿳⺈口豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豢,domestic animal; to feed;to raise,"""huàn""",⿱龹豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豦,wild boar; to fight,"""jù""",⿸虍豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豩,a group of pigs,"""bīn""",⿰豕豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豪,brave;heroic;chivalrous,"""háo""",⿱高豕,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豫,relaxed; hesitant,"""yù""",⿰予象,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豬,pig;hog;wild boar,"""zhū""",⿰豕者,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豱,short-snouted pig,"""wēn""",⿰豕昷,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豳,a Zhou-dynasty state,"""bīn""",⿻山豩,豕,,,,,,,,,,,,,,,,,,,,,,,,,,,
豸,badger; legendary beast,"""zhì""",⿱爫犭,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
豹,leopard;panther; surname,"""bào""",⿰豸勺,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
豺,wolf; cruel;mean;wicked,"""chái""",⿰豸才,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
豻,prison;jail; a wild dog,"""àn""",⿰豸干,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貂,sable;mink;marten,"""diāo""",⿰豸召,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貅,fierce; brave;courageous,"""xiū""",⿰豸休,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貇,to bite;to gnaw,"""kūn""",⿰豸艮,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貉,raccoon dog,"""háo""",⿰豸各,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貊,leopard; an ancient tribe in northeast China,"""mò""",⿰豸百,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貌,countenance;appearance,"""mào""",⿰豸皃,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貍,fox;wildcat,"""lí""",⿰豸里,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貓,cat,"""māo""",⿰豸苗,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貔,fox;leopard;panther,"""pí""",⿰豸⿱囟比,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貘,panther;tapir,"""mò""",⿰豸莫,豸,,,,,,,,,,,,,,,,,,,,,,,,,,,
貝,sea shell; money;currency,"""bèi""",⿱目八,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貞,virtuous;chaste;pure; loyal,"""zhēn""",⿱⺊貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
負,load;burden; to carry;to bear,"""fù""",⿱⺈貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
財,riches;wealth;valuables,"""cái""",⿰貝才,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貢,to offer;to contribute; tribute;gifts,"""gòng""",⿱工貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貧,poor;needy;impoverished; lacking,"""pín""",⿱分貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貨,products;merchandise; goods;commodities,"""huò""",⿱化貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
販,merchant;peddler; to deal in;to trade,"""fàn""",⿰貝反,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貪,greedy;covetous; corrupt,"""tān""",⿱今貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貫,to pierce;to string up; a string of 1000 coins,"""guàn""",⿱毌貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
責,one's responsibility;duty,"""zé""",⿱龶貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貯,to store;to stockpile;to hoard,"""zhù""",⿰貝宁,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貲,wealth;property; to estimate;to count,"""zī""",⿱此貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貳,two (bankers' anti-fraud numeral),"""èr""",⿹弋⿱二貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貴,expensive;costly; valuable;precious,"""guì""",⿱⿱中一貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貶,to devalue;to demote; to criticize;to censure,"""biǎn""",⿰貝乏,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
買,to buy;to purchase; to bribe;to persuade,"""mǎi""",⿱罒貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貸,to borrow; to lend; to pardon,"""dài""",⿱代貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
費,expenses;fees; to cost;to spend; wasteful,"""fèi""",⿱弗貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貼,to stick;to paste; attached; allowance;subsidy,"""tiē""",⿰貝占,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貽,to hand down;to give to;to bequeath,"""yí""",⿰貝台,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
貿,commerce;trade,"""mào""",⿱卯貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賀,to congratulate; to send a present,"""hè""",⿱加貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賁,to forge ahead; energetic; surname,"""bì""",⿱卉貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賂,bribery; to bribe; to present,"""lù""",⿰貝各,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賃,to rent;to lease; to hire; employee,"""lìn""",⿱任貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賄,to bribe; riches;wealth,"""huì""",⿰貝有,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賅,to include; to prepare for,"""gāi""",⿰貝亥,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
資,wealth;property;capital,"""zī""",⿱次貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賈,merchant; to buy;to trade; surname,"""jiǎ""",⿱覀貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賊,thief;traitor; cunning;sly,"""zéi""",⿰貝戎,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賏,necklace; pearls or shells strung together,"""yīng""",⿰貝貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賑,to relieve;to aid; rich,"""zhèn""",⿰貝辰,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賒,to buy and sell on credit,"""shē""",⿰貝佘,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賓,guest;visitor; surname; submit,"""bīn""",⿳宀小貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賙,to give to charity; to give alms,"""zhōu""",⿰貝周,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賚,to bestow;to confer; surname,"""lài""",⿱來貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賜,to give; to bestow a favor; to appoint,"""cì""",⿰貝易,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賞,reward; to appreciate; to bestow;to grant,"""shǎng""",⿱尚貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賠,to compensate;to pay damages;to suffer a loss,"""péi""",⿰貝咅,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賢,virtuous;worthy; good;able,"""xián""",⿱臤貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賣,to sell; to betray; to show off,"""mài""",⿳士罒貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賤,cheap;low;mean;worthless,"""jiàn""",⿰貝戔,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賦,tax; to give;to bestow,"""fù""",⿰貝武,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
質,essence;nature; material;substance,"""zhì""",⿱斦貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賬,accounts;bills; credit;debt,"""zhàng""",⿰貝長,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賭,to bet;to gamble;to wager,"""dǔ""",⿰貝者,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賴,to depend on;to rely on; to bilk;to deny; poor,"""lài""",⿰束負,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賺,to earn;to profit;to make money,"""zhuàn""",⿰貝兼,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
購,to buy;to purchase,"""gòu""",⿰貝冓,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
賽,to compete;to contend; contest;race,"""sài""",⿱宀⿱？貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贄,tribute; a gift given to a superior,"""zhì""",⿱執貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贅,unnecessary;superfluous,"""zhuì""",⿱敖貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贈,to bestow;to confer;to present a gift,"""zèng""",⿰貝曾,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贊,to help;to support; to laud;to praise,"""zàn""",⿱兟貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贍,rich;elegant; to support;to provide for,"""shàn""",⿰貝詹,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贏,to win;to gain; surplus;profit,"""yíng""",⿵吂⿲⺼貝？,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贓,booty;loot; stolen goods; to bribe,"""zāng""",⿰貝臧,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
贔,strong,"""bì""",⿱貝⿰貝貝,貝,,,,,,,,,,,,,,,,,,,,,,,,,,,
